maakunta;tkg;species;component;year;bm;ala
12;1;3;2;2019;3.5848117621;NA
12;1;3;2;2020;3.5848117621;NA
12;1;3;2;2021;3.5848117621;NA
12;1;3;3;2015;4.8644237139;NA
12;1;3;3;2016;4.8644237139;460.92560554
12;1;3;3;2017;4.8644237139;NA
12;1;3;3;2018;4.8644237139;NA
12;1;3;3;2019;4.8644237139;NA
12;1;3;3;2020;4.8644237139;NA
12;1;3;3;2021;4.8644237139;NA
12;1;3;4;2015;1.6385763104;NA
12;1;3;4;2016;1.6385763104;460.92560554
12;1;3;4;2017;1.6385763104;NA
12;1;3;4;2018;1.6385763104;NA
12;1;3;4;2019;1.6385763104;NA
12;1;3;4;2020;1.6385763104;NA
12;1;3;4;2021;1.6385763104;NA
12;1;3;5;2015;0.3367460749;NA
12;1;3;5;2016;0.3367460749;460.92560554
12;1;3;5;2017;0.3367460749;NA
12;1;3;5;2018;0.3367460749;NA
12;1;3;5;2019;0.3367460749;NA
12;1;3;5;2020;0.3367460749;NA
12;1;3;5;2021;0.3367460749;NA
12;1;3;6;2015;2.1241028583;NA
12;1;3;6;2016;2.1241028583;460.92560554
12;1;3;6;2017;2.1241028583;NA
12;1;3;6;2018;2.1241028583;NA
12;1;3;6;2019;2.1241028583;NA
12;1;3;6;2020;2.1241028583;NA
12;1;3;6;2021;2.1241028583;NA
12;1;3;7;2015;7.1853041102;NA
12;1;3;7;2016;7.1853041102;460.92560554
12;1;3;7;2017;7.1853041102;NA
12;1;3;7;2018;7.1853041102;NA
12;1;3;7;2019;7.1853041102;NA
12;1;3;7;2020;7.1853041102;NA
12;1;3;7;2021;7.1853041102;NA
12;2;1;1;2015;22.0587622442256;NA
12;2;1;1;2016;22.0587622442256;618.59633718891
12;2;1;1;2017;22.0587622442256;NA
12;2;1;1;2018;22.0587622442256;NA
12;2;1;1;2019;22.0587622442256;NA
12;2;1;1;2020;22.0587622442256;NA
12;2;1;1;2021;22.0587622442256;NA
12;2;1;2;2015;1.77073350793008;NA
12;2;1;2;2016;1.77073350793008;618.59633718891
12;2;1;2;2017;1.77073350793008;NA
12;2;1;2;2018;1.77073350793008;NA
12;2;1;2;2019;1.77073350793008;NA
12;2;1;2;2020;1.77073350793008;NA
12;2;1;2;2021;1.77073350793008;NA
12;2;1;3;2015;3.41533153326297;NA
12;2;1;3;2016;3.41533153326297;618.59633718891
12;2;1;3;2017;3.41533153326297;NA
12;2;1;3;2018;3.41533153326297;NA
12;2;1;3;2019;3.41533153326297;NA
12;2;1;3;2020;3.41533153326297;NA
12;2;1;3;2021;3.41533153326297;NA
12;2;1;4;2015;1.30611323420629;NA
12;2;1;4;2016;1.30611323420629;618.59633718891
12;2;1;4;2017;1.30611323420629;NA
12;2;1;4;2018;1.30611323420629;NA
12;2;1;4;2019;1.30611323420629;NA
12;2;1;4;2020;1.30611323420629;NA
12;2;1;4;2021;1.30611323420629;NA
12;2;1;5;2015;1.00519649395618;NA
12;2;1;5;2016;1.00519649395618;618.59633718891
12;2;1;5;2017;1.00519649395618;NA
12;2;1;5;2018;1.00519649395618;NA
12;2;1;5;2019;1.00519649395618;NA
12;2;1;5;2020;1.00519649395618;NA
12;2;1;5;2021;1.00519649395618;NA
12;2;1;6;2015;1.90615001636329;NA
12;2;1;6;2016;1.90615001636329;618.59633718891
12;2;1;6;2017;1.90615001636329;NA
12;2;1;6;2018;1.90615001636329;NA
12;2;1;6;2019;1.90615001636329;NA
12;2;1;6;2020;1.90615001636329;NA
12;2;1;6;2021;1.90615001636329;NA
12;2;1;7;2015;5.62688209801288;NA
12;2;1;7;2016;5.62688209801288;618.59633718891
12;2;1;7;2017;5.62688209801288;NA
12;2;1;7;2018;5.62688209801288;NA
12;2;1;7;2019;5.62688209801288;NA
12;2;1;7;2020;5.62688209801288;NA
12;2;1;7;2021;5.62688209801288;NA
12;2;2;1;2015;17.6518699009521;NA
12;2;2;1;2016;17.6518699009521;618.59633718891
12;2;2;1;2017;17.6518699009521;NA
12;2;2;1;2018;17.6518699009521;NA
12;2;2;1;2019;17.6518699009521;NA
12;2;2;1;2020;17.6518699009521;NA
12;2;2;1;2021;17.6518699009521;NA
12;2;2;2;2015;2.31877701939207;NA
12;2;2;2;2016;2.31877701939207;618.59633718891
12;2;2;2;2017;2.31877701939207;NA
12;2;2;2;2018;2.31877701939207;NA
12;2;2;2;2019;2.31877701939207;NA
12;2;2;2;2020;2.31877701939207;NA
12;2;2;2;2021;2.31877701939207;NA
12;2;2;3;2015;5.2997242101836;NA
12;2;2;3;2016;5.2997242101836;618.59633718891
12;2;2;3;2017;5.2997242101836;NA
12;2;2;3;2018;5.2997242101836;NA
12;2;2;3;2019;5.2997242101836;NA
12;2;2;3;2020;5.2997242101836;NA
12;2;2;3;2021;5.2997242101836;NA
12;2;2;4;2015;3.56688452582706;NA
12;2;2;4;2016;3.56688452582706;618.59633718891
12;2;2;4;2017;3.56688452582706;NA
12;2;2;4;2018;3.56688452582706;NA
12;2;2;4;2019;3.56688452582706;NA
12;2;2;4;2020;3.56688452582706;NA
12;2;2;4;2021;3.56688452582706;NA
12;2;2;5;2015;0.899927208386256;NA
12;2;2;5;2016;0.899927208386256;618.59633718891
12;2;2;5;2017;0.899927208386256;NA
12;2;2;5;2018;0.899927208386256;NA
12;2;2;5;2019;0.899927208386256;NA
12;2;2;5;2020;0.899927208386256;NA
12;2;2;5;2021;0.899927208386256;NA
12;2;2;6;2015;1.93985379860017;NA
12;2;2;6;2016;1.93985379860017;618.59633718891
12;2;2;6;2017;1.93985379860017;NA
12;2;2;6;2018;1.93985379860017;NA
12;2;2;6;2019;1.93985379860017;NA
12;2;2;6;2020;1.93985379860017;NA
12;2;2;6;2021;1.93985379860017;NA
12;2;2;7;2015;7.75573406036009;NA
12;2;2;7;2016;7.75573406036009;618.59633718891
12;2;2;7;2017;7.75573406036009;NA
12;2;2;7;2018;7.75573406036009;NA
12;2;2;7;2019;7.75573406036009;NA
12;2;2;7;2020;7.75573406036009;NA
12;2;2;7;2021;7.75573406036009;NA
12;2;3;1;2015;14.0769675436093;NA
12;2;3;1;2016;14.0769675436093;618.59633718891
12;2;3;1;2017;14.0769675436093;NA
12;2;3;1;2018;14.0769675436093;NA
12;2;3;1;2019;14.0769675436093;NA
12;2;3;1;2020;14.0769675436093;NA
12;2;3;1;2021;14.0769675436093;NA
12;2;3;2;2015;2.27800472925335;NA
12;2;3;2;2016;2.27800472925335;618.59633718891
12;2;3;2;2017;2.27800472925335;NA
12;2;3;2;2018;2.27800472925335;NA
12;2;3;2;2019;2.27800472925335;NA
12;2;3;2;2020;2.27800472925335;NA
12;2;3;2;2021;2.27800472925335;NA
12;2;3;3;2015;2.6031417258066;NA
12;2;3;3;2016;2.6031417258066;618.59633718891
12;2;3;3;2017;2.6031417258066;NA
12;2;3;3;2018;2.6031417258066;NA
12;2;3;3;2019;2.6031417258066;NA
12;2;3;3;2020;2.6031417258066;NA
12;2;3;3;2021;2.6031417258066;NA
12;2;3;4;2015;0.882945649617391;NA
12;2;3;4;2016;0.882945649617391;618.59633718891
12;2;3;4;2017;0.882945649617391;NA
12;2;3;4;2018;0.882945649617391;NA
12;2;3;4;2019;0.882945649617391;NA
12;2;3;4;2020;0.882945649617391;NA
12;2;3;4;2021;0.882945649617391;NA
12;2;3;5;2015;0.206445148308677;NA
12;2;3;5;2016;0.206445148308677;618.59633718891
12;2;3;5;2017;0.206445148308677;NA
12;2;3;5;2018;0.206445148308677;NA
12;2;3;5;2019;0.206445148308677;NA
12;2;3;5;2020;0.206445148308677;NA
12;2;3;5;2021;0.206445148308677;NA
12;2;3;6;2015;1.39983433528723;NA
12;2;3;6;2016;1.39983433528723;618.59633718891
12;2;3;6;2017;1.39983433528723;NA
12;2;3;6;2018;1.39983433528723;NA
12;2;3;6;2019;1.39983433528723;NA
12;2;3;6;2020;1.39983433528723;NA
12;2;3;6;2021;1.39983433528723;NA
12;2;3;7;2015;4.94720024853724;NA
12;2;3;7;2016;4.94720024853724;618.59633718891
12;2;3;7;2017;4.94720024853724;NA
12;2;3;7;2018;4.94720024853724;NA
12;2;3;7;2019;4.94720024853724;NA
12;2;3;7;2020;4.94720024853724;NA
12;2;3;7;2021;4.94720024853724;NA
12;4;1;1;2015;32.0285290123932;NA
12;4;1;1;2016;32.0285290123932;634.217552675478
12;4;1;1;2017;32.0285290123932;NA
12;4;1;1;2018;32.0285290123932;NA
12;4;1;1;2019;32.0285290123932;NA
12;4;1;1;2020;32.0285290123932;NA
12;4;1;1;2021;32.0285290123932;NA
12;4;1;2;2015;2.78466372335168;NA
12;4;1;2;2016;2.78466372335168;634.217552675478
12;4;1;2;2017;2.78466372335168;NA
12;4;1;2;2018;2.78466372335168;NA
12;4;1;2;2019;2.78466372335168;NA
12;4;1;2;2020;2.78466372335168;NA
12;4;1;2;2021;2.78466372335168;NA
12;4;1;3;2015;5.38335218477144;NA
12;4;1;3;2016;5.38335218477144;634.217552675478
12;4;1;3;2017;5.38335218477144;NA
12;4;1;3;2018;5.38335218477144;NA
12;4;1;3;2019;5.38335218477144;NA
12;4;1;3;2020;5.38335218477144;NA
12;4;1;3;2021;5.38335218477144;NA
12;4;1;4;2015;2.13441003256947;NA
12;4;1;4;2016;2.13441003256947;634.217552675478
12;4;1;4;2017;2.13441003256947;NA
12;4;1;4;2018;2.13441003256947;NA
12;4;1;4;2019;2.13441003256947;NA
12;4;1;4;2020;2.13441003256947;NA
12;4;1;4;2021;2.13441003256947;NA
12;4;1;5;2015;1.3749932607702;NA
12;4;1;5;2016;1.3749932607702;634.217552675478
12;4;1;5;2017;1.3749932607702;NA
12;4;1;5;2018;1.3749932607702;NA
12;4;1;5;2019;1.3749932607702;NA
12;4;1;5;2020;1.3749932607702;NA
12;4;1;5;2021;1.3749932607702;NA
12;4;1;6;2015;2.78714809248748;NA
12;4;1;6;2016;2.78714809248748;634.217552675478
12;4;1;6;2017;2.78714809248748;NA
12;4;1;6;2018;2.78714809248748;NA
12;4;1;6;2019;2.78714809248748;NA
12;4;1;6;2020;2.78714809248748;NA
12;4;1;6;2021;2.78714809248748;NA
12;4;1;7;2015;8.00364989521909;NA
12;4;1;7;2016;8.00364989521909;634.217552675478
12;4;1;7;2017;8.00364989521909;NA
12;4;1;7;2018;8.00364989521909;NA
12;4;1;7;2019;8.00364989521909;NA
12;4;1;7;2020;8.00364989521909;NA
12;4;1;7;2021;8.00364989521909;NA
12;4;2;1;2015;3.53020585047286;NA
12;4;2;1;2016;3.53020585047286;634.217552675478
12;4;2;1;2017;3.53020585047286;NA
12;4;2;1;2018;3.53020585047286;NA
12;4;2;1;2019;3.53020585047286;NA
12;4;2;1;2020;3.53020585047286;NA
12;4;2;1;2021;3.53020585047286;NA
12;4;2;2;2015;0.530863337365373;NA
12;4;2;2;2016;0.530863337365373;634.217552675478
12;4;2;2;2017;0.530863337365373;NA
12;4;2;2;2018;0.530863337365373;NA
12;4;2;2;2019;0.530863337365373;NA
12;4;2;2;2020;0.530863337365373;NA
12;4;2;2;2021;0.530863337365373;NA
12;4;2;3;2015;1.23415079960578;NA
12;4;2;3;2016;1.23415079960578;634.217552675478
12;4;2;3;2017;1.23415079960578;NA
12;4;2;3;2018;1.23415079960578;NA
12;4;2;3;2019;1.23415079960578;NA
12;4;2;3;2020;1.23415079960578;NA
12;4;2;3;2021;1.23415079960578;NA
12;4;2;4;2015;0.96809663791136;NA
12;4;2;4;2016;0.96809663791136;634.217552675478
12;4;2;4;2017;0.96809663791136;NA
12;4;2;4;2018;0.96809663791136;NA
12;4;2;4;2019;0.96809663791136;NA
12;4;2;4;2020;0.96809663791136;NA
12;4;2;4;2021;0.96809663791136;NA
12;4;2;5;2015;0.222228572500144;NA
12;4;2;5;2016;0.222228572500144;634.217552675478
12;4;2;5;2017;0.222228572500144;NA
12;4;2;5;2018;0.222228572500144;NA
12;4;2;5;2019;0.222228572500144;NA
12;4;2;5;2020;0.222228572500144;NA
12;4;2;5;2021;0.222228572500144;NA
12;4;2;6;2015;0.409070045552539;NA
12;4;2;6;2016;0.409070045552539;634.217552675478
12;4;2;6;2017;0.409070045552539;NA
12;4;2;6;2018;0.409070045552539;NA
12;4;2;6;2019;0.409070045552539;NA
12;4;2;6;2020;0.409070045552539;NA
12;4;2;6;2021;0.409070045552539;NA
12;4;2;7;2015;1.79373588320616;NA
12;4;2;7;2016;1.79373588320616;634.217552675478
12;4;2;7;2017;1.79373588320616;NA
12;4;2;7;2018;1.79373588320616;NA
12;4;2;7;2019;1.79373588320616;NA
12;4;2;7;2020;1.79373588320616;NA
12;4;2;7;2021;1.79373588320616;NA
12;4;3;1;2015;6.31837465529739;NA
12;4;3;1;2016;6.31837465529739;634.217552675478
12;4;3;1;2017;6.31837465529739;NA
12;4;3;1;2018;6.31837465529739;NA
12;4;3;1;2019;6.31837465529739;NA
12;4;3;1;2020;6.31837465529739;NA
12;4;3;1;2021;6.31837465529739;NA
12;4;3;2;2015;1.06437286173367;NA
12;4;3;2;2016;1.06437286173367;634.217552675478
12;4;3;2;2017;1.06437286173367;NA
12;4;3;2;2018;1.06437286173367;NA
12;4;3;2;2019;1.06437286173367;NA
12;4;3;2;2020;1.06437286173367;NA
12;4;3;2;2021;1.06437286173367;NA
12;4;3;3;2015;1.31106070711951;NA
12;4;3;3;2016;1.31106070711951;634.217552675478
12;4;3;3;2017;1.31106070711951;NA
12;4;3;3;2018;1.31106070711951;NA
12;4;3;3;2019;1.31106070711951;NA
12;4;3;3;2020;1.31106070711951;NA
12;4;3;3;2021;1.31106070711951;NA
12;4;3;4;2015;0.514717693090085;NA
12;4;3;4;2016;0.514717693090085;634.217552675478
12;4;3;4;2017;0.514717693090085;NA
12;4;3;4;2018;0.514717693090085;NA
12;4;3;4;2019;0.514717693090085;NA
12;4;3;4;2020;0.514717693090085;NA
12;4;3;4;2021;0.514717693090085;NA
12;4;3;5;2015;0.135104796548849;NA
12;4;3;5;2016;0.135104796548849;634.217552675478
12;4;3;5;2017;0.135104796548849;NA
12;4;3;5;2018;0.135104796548849;NA
12;4;3;5;2019;0.135104796548849;NA
12;4;3;5;2020;0.135104796548849;NA
12;4;3;5;2021;0.135104796548849;NA
12;4;3;6;2015;0.685638387822423;NA
12;4;3;6;2016;0.685638387822423;634.217552675478
12;4;3;6;2017;0.685638387822423;NA
12;4;3;6;2018;0.685638387822423;NA
12;4;3;6;2019;0.685638387822423;NA
12;4;3;6;2020;0.685638387822423;NA
12;4;3;6;2021;0.685638387822423;NA
12;4;3;7;2015;2.4331763953738;NA
12;4;3;7;2016;2.4331763953738;634.217552675478
12;4;3;7;2017;2.4331763953738;NA
12;4;3;7;2018;2.4331763953738;NA
12;4;3;7;2019;2.4331763953738;NA
12;4;3;7;2020;2.4331763953738;NA
12;4;3;7;2021;2.4331763953738;NA
12;6;1;1;2015;23.861538578;NA
12;6;1;1;2016;23.861538578;925.69225779
12;6;1;1;2017;23.861538578;NA
12;6;1;1;2018;23.861538578;NA
12;6;1;1;2019;23.861538578;NA
12;6;1;1;2020;23.861538578;NA
12;6;1;1;2021;23.861538578;NA
12;6;1;2;2015;2.6509819988;NA
12;6;1;2;2016;2.6509819988;925.69225779
12;6;1;2;2017;2.6509819988;NA
12;6;1;2;2018;2.6509819988;NA
12;6;1;2;2019;2.6509819988;NA
12;6;1;2;2020;2.6509819988;NA
12;6;1;2;2021;2.6509819988;NA
12;6;1;3;2015;4.701315531;NA
12;6;1;3;2016;4.701315531;925.69225779
12;6;1;3;2017;4.701315531;NA
12;6;1;3;2018;4.701315531;NA
12;6;1;3;2019;4.701315531;NA
12;6;1;3;2020;4.701315531;NA
12;6;1;3;2021;4.701315531;NA
12;6;1;4;2015;1.9701143161;NA
12;6;1;4;2016;1.9701143161;925.69225779
12;6;1;4;2017;1.9701143161;NA
12;6;1;4;2018;1.9701143161;NA
12;6;1;4;2019;1.9701143161;NA
12;6;1;4;2020;1.9701143161;NA
12;6;1;4;2021;1.9701143161;NA
12;6;1;5;2015;1.2012180589;NA
12;6;1;5;2016;1.2012180589;925.69225779
12;6;1;5;2017;1.2012180589;NA
12;6;1;5;2018;1.2012180589;NA
12;6;1;5;2019;1.2012180589;NA
12;6;1;5;2020;1.2012180589;NA
12;6;1;5;2021;1.2012180589;NA
12;6;1;6;2015;2.3134449701;NA
12;6;1;6;2016;2.3134449701;925.69225779
12;6;1;6;2017;2.3134449701;NA
12;6;1;6;2018;2.3134449701;NA
12;6;1;6;2019;2.3134449701;NA
12;6;1;6;2020;2.3134449701;NA
12;6;1;6;2021;2.3134449701;NA
12;6;1;7;2015;6.2736085017;NA
12;6;1;7;2016;6.2736085017;925.69225779
12;6;1;7;2017;6.2736085017;NA
12;6;1;7;2018;6.2736085017;NA
12;6;1;7;2019;6.2736085017;NA
12;6;1;7;2020;6.2736085017;NA
12;6;1;7;2021;6.2736085017;NA
12;6;2;1;2015;0.4304437473;NA
12;6;2;1;2016;0.4304437473;925.69225779
12;6;2;1;2017;0.4304437473;NA
12;6;2;1;2018;0.4304437473;NA
12;6;2;1;2019;0.4304437473;NA
12;6;2;1;2020;0.4304437473;NA
12;6;2;1;2021;0.4304437473;NA
12;6;2;2;2015;0.0754665342;NA
12;6;2;2;2016;0.0754665342;925.69225779
12;6;2;2;2017;0.0754665342;NA
12;6;2;2;2018;0.0754665342;NA
12;6;2;2;2019;0.0754665342;NA
12;6;2;2;2020;0.0754665342;NA
12;6;2;2;2021;0.0754665342;NA
12;6;2;3;2015;0.1829650642;NA
12;6;2;3;2016;0.1829650642;925.69225779
12;6;2;3;2017;0.1829650642;NA
12;6;2;3;2018;0.1829650642;NA
12;6;2;3;2019;0.1829650642;NA
12;6;2;3;2020;0.1829650642;NA
12;6;2;3;2021;0.1829650642;NA
12;6;2;4;2015;0.165955159;NA
12;6;2;4;2016;0.165955159;925.69225779
12;6;2;4;2017;0.165955159;NA
12;6;2;4;2018;0.165955159;NA
12;6;2;4;2019;0.165955159;NA
12;6;2;4;2020;0.165955159;NA
12;6;2;4;2021;0.165955159;NA
12;6;2;5;2015;0.0308001346;NA
12;6;2;5;2016;0.0308001346;925.69225779
12;6;2;5;2017;0.0308001346;NA
12;6;2;5;2018;0.0308001346;NA
12;6;2;5;2019;0.0308001346;NA
12;6;2;5;2020;0.0308001346;NA
12;6;2;5;2021;0.0308001346;NA
12;6;2;6;2015;0.0582767965;NA
12;6;2;6;2016;0.0582767965;925.69225779
12;6;2;6;2017;0.0582767965;NA
12;6;2;6;2018;0.0582767965;NA
12;6;2;6;2019;0.0582767965;NA
12;6;2;6;2020;0.0582767965;NA
12;6;2;6;2021;0.0582767965;NA
12;6;2;7;2015;0.274129205;NA
12;6;2;7;2016;0.274129205;925.69225779
12;6;2;7;2017;0.274129205;NA
12;6;2;7;2018;0.274129205;NA
12;6;2;7;2019;0.274129205;NA
12;6;2;7;2020;0.274129205;NA
12;6;2;7;2021;0.274129205;NA
12;6;3;1;2015;1.0778414609;NA
12;6;3;1;2016;1.0778414609;925.69225779
12;6;3;1;2017;1.0778414609;NA
12;6;3;1;2018;1.0778414609;NA
12;6;3;1;2019;1.0778414609;NA
12;6;3;1;2020;1.0778414609;NA
12;6;3;1;2021;1.0778414609;NA
12;6;3;2;2015;0.1961904227;NA
12;6;3;2;2016;0.1961904227;925.69225779
12;6;3;2;2017;0.1961904227;NA
12;6;3;2;2018;0.1961904227;NA
12;6;3;2;2019;0.1961904227;NA
12;6;3;2;2020;0.1961904227;NA
12;6;3;2;2021;0.1961904227;NA
12;6;3;3;2015;0.2684629494;NA
12;6;3;3;2016;0.2684629494;925.69225779
12;6;3;3;2017;0.2684629494;NA
12;6;3;3;2018;0.2684629494;NA
12;6;3;3;2019;0.2684629494;NA
12;6;3;3;2020;0.2684629494;NA
12;6;3;3;2021;0.2684629494;NA
12;6;3;4;2015;0.1276149664;NA
12;6;3;4;2016;0.1276149664;925.69225779
12;6;3;4;2017;0.1276149664;NA
12;6;3;4;2018;0.1276149664;NA
12;6;3;4;2019;0.1276149664;NA
12;6;3;4;2020;0.1276149664;NA
12;6;3;4;2021;0.1276149664;NA
12;6;3;5;2015;0.0576904703;NA
12;6;3;5;2016;0.0576904703;925.69225779
12;6;3;5;2017;0.0576904703;NA
12;6;3;5;2018;0.0576904703;NA
12;6;3;5;2019;0.0576904703;NA
12;6;3;5;2020;0.0576904703;NA
12;6;3;5;2021;0.0576904703;NA
12;6;3;6;2015;0.127961213;NA
12;6;3;6;2016;0.127961213;925.69225779
12;6;3;6;2017;0.127961213;NA
12;6;3;6;2018;0.127961213;NA
12;6;3;6;2019;0.127961213;NA
12;6;3;6;2020;0.127961213;NA
12;6;3;6;2021;0.127961213;NA
12;6;3;7;2015;0.4102155046;NA
12;6;3;7;2016;0.4102155046;925.69225779
12;6;3;7;2017;0.4102155046;NA
12;6;3;7;2018;0.4102155046;NA
12;6;3;7;2019;0.4102155046;NA
12;6;3;7;2020;0.4102155046;NA
12;6;3;7;2021;0.4102155046;NA
12;7;1;1;2015;9.6014851968;NA
12;7;1;1;2016;9.6014851968;26.88732699
12;7;1;1;2017;9.6014851968;NA
12;7;1;1;2018;9.6014851968;NA
12;7;1;1;2019;9.6014851968;NA
12;7;1;1;2020;9.6014851968;NA
12;7;1;1;2021;9.6014851968;NA
12;7;1;2;2015;1.1520382498;NA
12;7;1;2;2016;1.1520382498;26.88732699
12;7;1;2;2017;1.1520382498;NA
12;7;1;2;2018;1.1520382498;NA
12;7;1;2;2019;1.1520382498;NA
12;7;1;2;2020;1.1520382498;NA
12;7;1;2;2021;1.1520382498;NA
12;7;1;3;2015;2.7263109185;NA
12;7;1;3;2016;2.7263109185;26.88732699
12;7;1;3;2017;2.7263109185;NA
12;7;1;3;2018;2.7263109185;NA
12;7;1;3;2019;2.7263109185;NA
12;7;1;3;2020;2.7263109185;NA
12;7;1;3;2021;2.7263109185;NA
12;7;1;4;2015;1.1100435166;NA
12;7;1;4;2016;1.1100435166;26.88732699
12;7;1;4;2017;1.1100435166;NA
12;7;1;4;2018;1.1100435166;NA
12;7;1;4;2019;1.1100435166;NA
12;7;1;4;2020;1.1100435166;NA
12;7;1;4;2021;1.1100435166;NA
12;7;1;5;2015;0.5647731367;NA
12;7;1;5;2016;0.5647731367;26.88732699
12;7;1;5;2017;0.5647731367;NA
12;7;1;5;2018;0.5647731367;NA
12;7;1;5;2019;0.5647731367;NA
12;7;1;5;2020;0.5647731367;NA
12;7;1;5;2021;0.5647731367;NA
12;7;1;6;2015;1.0642477023;NA
12;7;1;6;2016;1.0642477023;26.88732699
12;7;1;6;2017;1.0642477023;NA
12;7;1;6;2018;1.0642477023;NA
12;7;1;6;2019;1.0642477023;NA
12;7;1;6;2020;1.0642477023;NA
12;7;1;6;2021;1.0642477023;NA
12;7;1;7;2015;2.8540517736;NA
12;7;1;7;2016;2.8540517736;26.88732699
12;7;1;7;2017;2.8540517736;NA
12;7;1;7;2018;2.8540517736;NA
12;7;1;7;2019;2.8540517736;NA
12;7;1;7;2020;2.8540517736;NA
12;7;1;7;2021;2.8540517736;NA
12;7;2;1;2015;0;NA
12;7;2;1;2016;0;26.88732699
12;7;2;1;2017;0;NA
12;7;2;1;2018;0;NA
12;7;2;1;2019;0;NA
12;7;2;1;2020;0;NA
12;7;2;1;2021;0;NA
12;7;2;2;2015;0;NA
12;7;2;2;2016;0;26.88732699
12;7;2;2;2017;0;NA
12;7;2;2;2018;0;NA
12;7;2;2;2019;0;NA
12;7;2;2;2020;0;NA
12;7;2;2;2021;0;NA
12;7;2;3;2015;0;NA
12;7;2;3;2016;0;26.88732699
12;7;2;3;2017;0;NA
12;7;2;3;2018;0;NA
12;7;2;3;2019;0;NA
12;7;2;3;2020;0;NA
12;7;2;3;2021;0;NA
12;7;2;4;2015;0;NA
12;7;2;4;2016;0;26.88732699
12;7;2;4;2017;0;NA
12;7;2;4;2018;0;NA
12;7;2;4;2019;0;NA
12;7;2;4;2020;0;NA
12;7;2;4;2021;0;NA
12;7;2;5;2015;0;NA
12;7;2;5;2016;0;26.88732699
12;7;2;5;2017;0;NA
12;7;2;5;2018;0;NA
12;7;2;5;2019;0;NA
12;7;2;5;2020;0;NA
12;7;2;5;2021;0;NA
12;7;2;6;2015;0;NA
12;7;2;6;2016;0;26.88732699
12;7;2;6;2017;0;NA
12;7;2;6;2018;0;NA
12;7;2;6;2019;0;NA
12;7;2;6;2020;0;NA
12;7;2;6;2021;0;NA
12;7;2;7;2015;0;NA
12;7;2;7;2016;0;26.88732699
12;7;2;7;2017;0;NA
12;7;2;7;2018;0;NA
12;7;2;7;2019;0;NA
12;7;2;7;2020;0;NA
12;7;2;7;2021;0;NA
12;7;3;1;2015;0.0261754738;NA
12;7;3;1;2016;0.0261754738;26.88732699
12;7;3;1;2017;0.0261754738;NA
12;7;3;1;2018;0.0261754738;NA
12;7;3;1;2019;0.0261754738;NA
12;7;3;1;2020;0.0261754738;NA
12;7;3;1;2021;0.0261754738;NA
12;7;3;2;2015;0.0047010626;NA
12;7;3;2;2016;0.0047010626;26.88732699
12;7;3;2;2017;0.0047010626;NA
12;7;3;2;2018;0.0047010626;NA
12;7;3;2;2019;0.0047010626;NA
12;7;3;2;2020;0.0047010626;NA
12;7;3;2;2021;0.0047010626;NA
12;7;3;3;2015;0.0063936155;NA
12;7;3;3;2016;0.0063936155;26.88732699
12;7;3;3;2017;0.0063936155;NA
12;7;3;3;2018;0.0063936155;NA
12;7;3;3;2019;0.0063936155;NA
12;7;3;3;2020;0.0063936155;NA
12;7;3;3;2021;0.0063936155;NA
12;7;3;4;2015;0.0032766706;NA
12;7;3;4;2016;0.0032766706;26.88732699
12;7;3;4;2017;0.0032766706;NA
12;7;3;4;2018;0.0032766706;NA
12;7;3;4;2019;0.0032766706;NA
12;7;3;4;2020;0.0032766706;NA
12;7;3;4;2021;0.0032766706;NA
12;7;3;5;2015;0.0003246399;NA
12;7;3;5;2016;0.0003246399;26.88732699
12;7;3;5;2017;0.0003246399;NA
12;7;3;5;2018;0.0003246399;NA
12;7;3;5;2019;0.0003246399;NA
12;7;3;5;2020;0.0003246399;NA
12;7;3;5;2021;0.0003246399;NA
12;7;3;6;2015;0.0025172133;NA
12;7;3;6;2016;0.0025172133;26.88732699
12;7;3;6;2017;0.0025172133;NA
12;7;3;6;2018;0.0025172133;NA
12;7;3;6;2019;0.0025172133;NA
12;7;3;6;2020;0.0025172133;NA
12;7;3;6;2021;0.0025172133;NA
12;7;3;7;2015;0.0090623645;NA
12;7;3;7;2016;0.0090623645;26.88732699
12;7;3;7;2017;0.0090623645;NA
12;7;3;7;2018;0.0090623645;NA
12;7;3;7;2019;0.0090623645;NA
12;7;3;7;2020;0.0090623645;NA
12;7;3;7;2021;0.0090623645;NA
13;1;1;1;2015;6.5487743604;NA
13;1;1;1;2016;6.5487743604;329.10762633
13;1;1;1;2017;6.5487743604;NA
13;1;1;1;2018;6.5487743604;NA
13;1;1;1;2019;6.5487743604;NA
13;1;1;1;2020;6.5487743604;NA
13;1;1;1;2021;6.5487743604;NA
13;1;1;2;2015;0.4044298525;NA
13;1;1;2;2016;0.4044298525;329.10762633
13;1;1;2;2017;0.4044298525;NA
13;1;1;2;2018;0.4044298525;NA
13;1;1;2;2019;0.4044298525;NA
13;1;1;2;2020;0.4044298525;NA
13;1;1;2;2021;0.4044298525;NA
13;1;1;3;2015;0.7940097448;NA
13;1;1;3;2016;0.7940097448;329.10762633
13;1;1;3;2017;0.7940097448;NA
13;1;1;3;2018;0.7940097448;NA
13;1;1;3;2019;0.7940097448;NA
13;1;1;3;2020;0.7940097448;NA
13;1;1;3;2021;0.7940097448;NA
13;1;1;4;2015;0.2586216066;NA
13;1;1;4;2016;0.2586216066;329.10762633
